Date,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,Continent
2022-05-21,112.0,Kyrgyzstan,200993,,2991.0,,196406.0,,1596.0,131.0,29879.0,445.0,1907195.0,283514.0,6726993.0,33.0,2249.0,4.0,,,237.0,Asia
2022-05-21,113.0,Iceland,186969,,153.0,,,,,,541286.0,443.0,1925385.0,5574105.0,345416.0,2.0,2258.0,0.0,,,321731.0,Europe
2022-05-21,114.0,Afghanistan,179716,42.0,7698.0,1.0,162741.0,108.0,9277.0,1124.0,4429.0,190.0,958454.0,23619.0,40579846.0,226.0,5271.0,42.0,1.0,0.02,229.0,Asia
2022-05-21,115.0,Maldives,179560,,298.0,,163687.0,,15575.0,25.0,321516.0,534.0,2213831.0,3964029.0,558480.0,3.0,1874.0,0.0,,,27888.0,Asia
2022-05-21,116.0,Namibia,164850,273.0,4032.0,1.0,157815.0,4153.0,3003.0,,62738.0,1534.0,1029765.0,391904.0,2627597.0,16.0,652.0,3.0,104.0,0.4,1143.0,Africa
2022-05-21,117.0,Uganda,164069,,3596.0,,100205.0,,60268.0,2.0,3386.0,74.0,2612795.0,53915.0,48461550.0,295.0,13477.0,19.0,,,1244.0,Africa
2022-05-21,118.0,El Salvador,162089,,4130.0,,150662.0,,7297.0,8.0,24754.0,631.0,1950448.0,297875.0,6547872.0,40.0,1585.0,3.0,,,1114.0,North America
2022-05-21,119.0,Ghana,161351,26.0,1445.0,,159865.0,39.0,41.0,1.0,4996.0,45.0,2447185.0,75776.0,32294823.0,200.0,22349.0,13.0,0.8,,1.0,Africa
2022-05-21,120.0,Trinidad and Tobago,158225,345.0,3893.0,3.0,144803.0,,9529.0,18.0,112374.0,2765.0,736152.0,522825.0,1408027.0,9.0,362.0,2.0,245.0,2.0,6768.0,North America
2022-05-21,121.0,Martinique,153253,,926.0,,104.0,,152223.0,8.0,408983.0,2471.0,828928.0,2212144.0,374717.0,2.0,405.0,0.0,,,406235.0,North America
2022-05-21,122.0,Brunei,146506,191.0,221.0,,144672.0,285.0,1613.0,,328952.0,496.0,717784.0,1611650.0,445372.0,3.0,2015.0,1.0,429.0,,3622.0,Asia
2022-05-21,123.0,Guadeloupe,140130,,854.0,,2250.0,,137026.0,19.0,350104.0,2134.0,938039.0,2343615.0,400253.0,3.0,469.0,0.0,,,342348.0,North America
2022-05-21,124.0,Cambodia,136262,,3056.0,,133201.0,,5.0,,7943.0,178.0,2964585.0,172812.0,17154926.0,126.0,5614.0,6.0,,,0.3,Asia
2022-05-21,125.0,Jamaica,134660,363.0,3032.0,4.0,86045.0,118.0,45583.0,,45104.0,1016.0,1055693.0,353604.0,2985520.0,22.0,985.0,3.0,122.0,1.0,15268.0,North America
2022-05-21,126.0,Rwanda,129978,7.0,1459.0,,45522.0,,82997.0,,9588.0,108.0,5386505.0,397323.0,13556995.0,104.0,9292.0,3.0,0.5,,6122.0,Africa
2022-05-21,127.0,Cameroon,119780,,1927.0,,117791.0,,62.0,13.0,4310.0,69.0,1751774.0,63035.0,27790541.0,232.0,14422.0,16.0,,,2.0,Africa
2022-05-21,128.0,Angola,99194,,1900.0,,97149.0,,145.0,,2851.0,55.0,1499795.0,43108.0,34791729.0,351.0,18311.0,23.0,,,4.0,Africa
2022-05-21,129.0,Malta,94046,61.0,717.0,,91098.0,146.0,2231.0,4.0,211930.0,1616.0,1913807.0,4312717.0,443759.0,5.0,619.0,0.0,137.0,,5028.0,Europe
2022-05-21,130.0,DRC,87633,,1338.0,,50930.0,,35365.0,,925.0,14.0,846704.0,8942.0,94689521.0,1081.0,70769.0,112.0,,,373.0,Unknown
2022-05-21,131.0,Senegal,86073,6.0,1966.0,,84086.0,4.0,21.0,,4897.0,112.0,1087948.0,61903.0,17575026.0,204.0,8939.0,16.0,0.3,,1.0,Africa
2022-05-21,132.0,Malawi,85929,,2638.0,,82799.0,,492.0,67.0,4283.0,131.0,581024.0,28963.0,20061052.0,233.0,7605.0,35.0,,,25.0,Africa
2022-05-21,133.0,French Guiana,82313,,397.0,,11254.0,,70662.0,1.0,262759.0,1267.0,635980.0,2030173.0,313264.0,4.0,789.0,0.0,,,225567.0,South America
2022-05-21,134.0,Ivory Coast,82044,,799.0,,81213.0,,32.0,,2972.0,29.0,1513880.0,54834.0,27608668.0,337.0,34554.0,18.0,,,1.0,Africa
2022-05-21,135.0,Suriname,80240,,1339.0,,49466.0,,29435.0,,134510.0,2245.0,236652.0,396710.0,596536.0,7.0,446.0,3.0,,,49343.0,South America
2022-05-21,136.0,Barbados,78919,187.0,440.0,3.0,74197.0,110.0,4282.0,,273988.0,1528.0,679628.0,2359508.0,288038.0,4.0,655.0,0.0,649.0,10.0,14866.0,North America
2022-05-21,137.0,Channel Islands,75767,,176.0,,74979.0,,612.0,,428345.0,995.0,1252808.0,7082693.0,176883.0,2.0,1005.0,0.0,,,3460.0,Unknown
2022-05-21,138.0,French Polynesia,72858,,649.0,,,,,7.0,256571.0,2285.0,,,283968.0,4.0,438.0,,,,136315.0,Oceanic
2022-05-21,139.0,Eswatini,72150,25.0,1404.0,,70299.0,103.0,447.0,11.0,60999.0,1187.0,1024478.0,866148.0,1182798.0,16.0,842.0,1.0,21.0,,378.0,Africa
2022-05-21,140.0,Fiji,64895,15.0,862.0,,62931.0,,1102.0,,71416.0,949.0,520908.0,573255.0,908685.0,14.0,1054.0,2.0,17.0,,1213.0,Oceanic
2022-05-21,141.0,Madagascar,64314,38.0,1393.0,,59370.0,,3551.0,6.0,2215.0,48.0,435827.0,15012.0,29031902.0,451.0,20841.0,67.0,1.0,,122.0,Africa
2022-05-21,142.0,Guyana,64276,48.0,1231.0,,62456.0,1.0,589.0,,80982.0,1551.0,620143.0,781329.0,793703.0,12.0,645.0,1.0,60.0,,742.0,South America
2022-05-21,143.0,Sudan,62211,,4937.0,,,,,,1359.0,108.0,562941.0,12297.0,45777816.0,736.0,9272.0,81.0,,,370.0,Africa
2022-05-21,144.0,New Caledonia,61514,,312.0,,60620.0,,582.0,9.0,211628.0,1073.0,98964.0,340469.0,290670.0,5.0,932.0,3.0,,,2002.0,Oceanic
2022-05-21,145.0,Bhutan,59574,,21.0,,59509.0,,44.0,,75638.0,27.0,2303734.0,2924942.0,787617.0,13.0,37506.0,0.0,,,56.0,Asia
2022-05-21,146.0,Mauritania,59025,22.0,982.0,,57776.0,14.0,267.0,,12096.0,201.0,824558.0,168972.0,4879861.0,83.0,4969.0,6.0,5.0,,55.0,Africa
2022-05-21,147.0,Belize,58419,,677.0,,56886.0,,856.0,6.0,142060.0,1646.0,555252.0,1350232.0,411227.0,7.0,607.0,1.0,,,2082.0,North America
2022-05-21,148.0,Cabo Verde,56172,5.0,401.0,,55669.0,6.0,102.0,23.0,99005.0,707.0,400982.0,706744.0,567365.0,10.0,1415.0,1.0,9.0,,180.0,Africa
2022-05-21,149.0,Syria,55879,1.0,3150.0,,52601.0,10.0,128.0,,3053.0,172.0,146269.0,7992.0,18301462.0,328.0,5810.0,125.0,0.05,,7.0,Asia
2022-05-21,150.0,Gabon,47622,,304.0,,47303.0,,15.0,,20486.0,131.0,1595381.0,686285.0,2324662.0,49.0,7647.0,1.0,,,6.0,Africa
2022-05-21,151.0,Papua New Guinea,44394,,651.0,,43726.0,,17.0,7.0,4791.0,70.0,249149.0,26888.0,9266315.0,209.0,14234.0,37.0,,,2.0,Oceanic
2022-05-21,152.0,Seychelles,43729,,167.0,,43040.0,,522.0,,439514.0,1678.0,,,99494.0,2.0,596.0,,,,5247.0,Africa
2022-05-21,153.0,Curaçao,43522,,276.0,,42622.0,,624.0,3.0,263200.0,1669.0,496693.0,3003762.0,165357.0,4.0,599.0,0.0,,,3774.0,North America
2022-05-21,154.0,Andorra,42572,,153.0,,41757.0,,662.0,14.0,549330.0,1974.0,249838.0,3223799.0,77498.0,2.0,507.0,0.0,,,8542.0,Europe
2022-05-21,155.0,Burundi,41606,,38.0,,,,,,3313.0,3.0,345742.0,27532.0,12557773.0,302.0,330468.0,36.0,,,3249.0,Africa
2022-05-21,156.0,Mauritius,37969,14.0,996.0,,36289.0,,684.0,,29762.0,781.0,358675.0,281150.0,1275744.0,34.0,1281.0,4.0,11.0,,536.0,Africa
2022-05-21,157.0,Mayotte,37523,,187.0,,2964.0,,34372.0,,131561.0,656.0,176919.0,620303.0,285214.0,8.0,1525.0,2.0,,,120513.0,Africa
2022-05-21,158.0,Togo,37046,2.0,273.0,,36747.0,3.0,26.0,,4286.0,32.0,738130.0,85390.0,8644218.0,233.0,31664.0,12.0,0.2,,3.0,Africa
2022-05-21,159.0,Guinea,36597,,442.0,,36113.0,,42.0,8.0,2651.0,32.0,660107.0,47821.0,13803745.0,377.0,31230.0,21.0,,,3.0,Africa
2022-05-21,160.0,Aruba,36316,,213.0,,35808.0,,295.0,,337447.0,1979.0,177885.0,1652899.0,107620.0,3.0,505.0,1.0,,,2741.0,North America
2022-05-21,161.0,Tanzania,35354,,840.0,,,,,7.0,562.0,13.0,,,62938794.0,1780.0,74927.0,,,,545.0,Africa
2022-05-21,162.0,Faeroe Islands,34658,,28.0,,,,,5.0,704245.0,569.0,778000.0,15808831.0,49213.0,1.0,1758.0,0.0,,,547355.0,Unknown
2022-05-21,163.0,Bahamas,34274,62.0,810.0,,32593.0,14.0,871.0,,85616.0,2023.0,235192.0,587504.0,400324.0,12.0,494.0,2.0,155.0,,2176.0,North America
2022-05-21,164.0,Lesotho,32910,,697.0,,24155.0,,8058.0,,15136.0,321.0,431221.0,198331.0,2174248.0,66.0,3119.0,5.0,,,3706.0,Africa
2022-05-21,165.0,Mali,31056,2.0,734.0,,30161.0,5.0,161.0,,1455.0,34.0,679917.0,31847.0,21349414.0,687.0,29086.0,31.0,0.09,,8.0,Africa
2022-05-21,166.0,Haiti,30746,,835.0,,29651.0,,260.0,,2636.0,72.0,132422.0,11353.0,11664439.0,379.0,13969.0,88.0,,,22.0,North America
2022-05-21,167.0,Isle of Man,28416,,105.0,,26794.0,,1517.0,,330876.0,1223.0,150753.0,1755371.0,85881.0,3.0,818.0,1.0,,,17664.0,Europe
2022-05-21,168.0,Benin,26952,,163.0,,25506.0,,1283.0,5.0,2119.0,13.0,604310.0,47504.0,12721305.0,472.0,78045.0,21.0,,,101.0,Africa
2022-05-21,169.0,Somalia,26521,,1350.0,,13182.0,,11989.0,,1585.0,81.0,400466.0,23939.0,16728373.0,631.0,12391.0,42.0,,,717.0,Africa
2022-05-21,170.0,Saint Lucia,24957,84.0,370.0,2.0,23758.0,107.0,829.0,1.0,134751.0,1998.0,143281.0,773622.0,185208.0,7.0,501.0,1.0,454.0,11.0,4476.0,North America
2022-05-21,171.0,Cayman Islands,24477,,28.0,,8553.0,,15896.0,1.0,364371.0,417.0,222773.0,3316259.0,67176.0,3.0,2399.0,0.0,,,236632.0,North America
2022-05-21,172.0,Congo,24079,,385.0,,20178.0,,3516.0,,4170.0,67.0,347815.0,60239.0,5773927.0,240.0,14997.0,17.0,,,609.0,Africa
2022-05-21,173.0,Timor-Leste,22890,,131.0,,22748.0,,11.0,,16760.0,96.0,265125.0,194124.0,1365753.0,60.0,10426.0,5.0,,,8.0,Unknown
2022-05-21,174.0,Burkina Faso,20853,,382.0,,20439.0,,32.0,,949.0,17.0,248995.0,11327.0,21982871.0,1054.0,57547.0,88.0,,,1.0,Africa
2022-05-21,175.0,Nicaragua,18491,,225.0,,4225.0,,14041.0,,2730.0,33.0,,,6773060.0,366.0,30102.0,,,,2073.0,North America
2022-05-21,176.0,Gibraltar,18273,,102.0,,16579.0,,1592.0,,542676.0,3029.0,534283.0,15867278.0,33672.0,2.0,330.0,0.0,,,47280.0,Europe
2022-05-21,177.0,Solomon Islands,18174,,146.0,,16357.0,,1671.0,2.0,25290.0,203.0,5117.0,7121.0,718613.0,40.0,4922.0,140.0,,,2325.0,Oceanic
2022-05-21,178.0,South Sudan,17573,,138.0,,13514.0,,3921.0,1.0,1536.0,12.0,395064.0,34531.0,11441004.0,651.0,82906.0,29.0,,,343.0,Africa
2022-05-21,179.0,Liechtenstein,17405,8.0,84.0,,17273.0,14.0,48.0,,454036.0,2191.0,102174.0,2665362.0,38334.0,2.0,456.0,0.0,209.0,,1252.0,Europe
2022-05-21,180.0,Tajikistan,17388,,124.0,,17264.0,,0.0,,1749.0,12.0,,,9941187.0,572.0,80171.0,,,,,Asia
2022-05-21,181.0,Grenada,17234,88.0,223.0,,15969.0,177.0,1042.0,4.0,151835.0,1965.0,161503.0,1422871.0,113505.0,7.0,509.0,1.0,775.0,,9180.0,North America
2022-05-21,182.0,San Marino,16991,,115.0,,16680.0,,196.0,4.0,498782.0,3376.0,152231.0,4468839.0,34065.0,2.0,296.0,0.0,,,5754.0,Europe
2022-05-21,183.0,Equatorial Guinea,15910,,183.0,,15704.0,,23.0,5.0,10679.0,123.0,320949.0,215432.0,1489791.0,94.0,8141.0,5.0,,,15.0,Africa
2022-05-21,184.0,Djibouti,15631,,189.0,,15427.0,,15.0,,15399.0,186.0,305941.0,301399.0,1015070.0,65.0,5371.0,3.0,,,15.0,Africa
2022-05-21,185.0,CAR,14649,,113.0,,6859.0,,7677.0,2.0,2937.0,23.0,81294.0,16298.0,4987974.0,340.0,44141.0,61.0,,,1539.0,Unknown
2022-05-21,186.0,Bermuda,14442,,137.0,,13945.0,,360.0,,233519.0,2215.0,903163.0,14603654.0,61845.0,4.0,451.0,0.0,,,5821.0,North America
2022-05-21,187.0,Dominica,13116,,63.0,,12465.0,,588.0,,181353.0,871.0,196777.0,2720808.0,72323.0,6.0,1148.0,0.0,,,8130.0,North America
2022-05-21,188.0,Samoa,12382,,25.0,,1605.0,,10752.0,4.0,61633.0,124.0,98999.0,492782.0,200898.0,16.0,8036.0,2.0,,,53520.0,Oceanic
2022-05-21,189.0,Monaco,12109,,57.0,,11983.0,,69.0,4.0,304506.0,1433.0,54960.0,1382085.0,39766.0,3.0,698.0,1.0,,,1735.0,Europe
2022-05-21,190.0,Gambia,11999,,365.0,,11591.0,,43.0,,4716.0,143.0,155686.0,61184.0,2544543.0,212.0,6971.0,16.0,,,17.0,Africa
2022-05-21,191.0,Greenland,11971,,21.0,,2761.0,,9189.0,4.0,210180.0,369.0,164926.0,2895674.0,56956.0,5.0,2712.0,0.0,,,161335.0,North America
2022-05-21,192.0,Yemen,11819,,2149.0,,9042.0,33.0,628.0,23.0,380.0,69.0,265253.0,8539.0,31063406.0,2628.0,14455.0,117.0,,,20.0,Asia
2022-05-21,193.0,Tonga,11500,,11.0,,10875.0,,614.0,,106529.0,102.0,535009.0,4955990.0,107952.0,9.0,9814.0,0.0,,,5688.0,Oceanic
2022-05-21,194.0,Saint Martin,10602,,63.0,,1399.0,,9140.0,7.0,265661.0,1579.0,112382.0,2816027.0,39908.0,4.0,633.0,0.0,,,229027.0,North America
2022-05-21,195.0,Sint Maarten,10189,,86.0,,10068.0,,35.0,10.0,232663.0,1964.0,62056.0,1417030.0,43793.0,4.0,509.0,1.0,,,799.0,Unknown
2022-05-21,196.0,Caribbean Netherlands,9986,,35.0,,9886.0,,65.0,,374260.0,1312.0,30126.0,1129076.0,26682.0,3.0,762.0,1.0,,,2436.0,Unknown
2022-05-21,197.0,Eritrea,9754,,103.0,,9640.0,,11.0,,2680.0,28.0,23693.0,6511.0,3638902.0,373.0,35329.0,154.0,,,3.0,Africa
2022-05-21,198.0,Niger,9031,,310.0,,8628.0,,93.0,1.0,349.0,12.0,254538.0,9844.0,25856742.0,2863.0,83409.0,102.0,,,4.0,Africa
2022-05-21,199.0,Vanuatu,8659,,14.0,,8287.0,,358.0,,27003.0,44.0,24976.0,77888.0,320665.0,37.0,22905.0,13.0,,,1116.0,Oceanic
2022-05-21,200.0,Guinea-Bissau,8246,,171.0,,8029.0,,46.0,6.0,4011.0,83.0,137803.0,67037.0,2055618.0,249.0,12021.0,15.0,,,22.0,Africa
2022-05-21,201.0,Comoros,8100,,160.0,,7933.0,,7.0,,8955.0,177.0,,,904497.0,112.0,5653.0,,,,8.0,Africa
2022-05-21,202.0,Antigua and Barbuda,7942,,138.0,,7623.0,,181.0,1.0,79854.0,1388.0,18901.0,190042.0,99457.0,13.0,721.0,5.0,,,1820.0,North America
2022-05-21,203.0,Sierra Leone,7682,,125.0,,,,,,927.0,15.0,259958.0,31386.0,8282581.0,1078.0,66261.0,32.0,,,331.0,Africa
2022-05-21,204.0,Liberia,7455,,294.0,,5747.0,,1414.0,2.0,1412.0,56.0,139824.0,26474.0,5281604.0,708.0,17965.0,38.0,,,268.0,Africa
2022-05-21,205.0,Chad,7415,,193.0,,4874.0,,2348.0,,428.0,11.0,191341.0,11051.0,17313604.0,2335.0,89708.0,90.0,,,136.0,Africa
2022-05-21,206.0,St. Vincent Grenadines,6848,5.0,106.0,,6641.0,,101.0,,61360.0,950.0,99409.0,890730.0,111604.0,16.0,1053.0,1.0,45.0,,905.0,Unknown
2022-05-21,207.0,British Virgin Islands,6690,,62.0,,,,,1.0,218556.0,2025.0,103895.0,3394152.0,30610.0,5.0,494.0,0.0,,,4312.0,North America
2022-05-21,208.0,Turks and Caicos,6097,,36.0,,6026.0,,35.0,4.0,153561.0,907.0,512050.0,12896685.0,39704.0,7.0,1103.0,0.0,,,882.0,North America
2022-05-21,209.0,Sao Tome and Principe,5973,,73.0,,5897.0,,3.0,,26333.0,322.0,29036.0,128010.0,226826.0,38.0,3107.0,8.0,,,13.0,Africa
2022-05-21,210.0,Saint Kitts and Nevis,5669,,43.0,,5570.0,,56.0,,105161.0,798.0,70707.0,1311624.0,53908.0,10.0,1254.0,1.0,,,1039.0,North America
2022-05-21,211.0,Cook Islands,5543,,1.0,,5433.0,,109.0,,315051.0,57.0,18004.0,1023303.0,17594.0,3.0,17594.0,1.0,,,6195.0,Oceanic
2022-05-21,212.0,Palau,4967,,6.0,,4240.0,,721.0,1.0,272075.0,329.0,51089.0,2798477.0,18256.0,4.0,3043.0,0.0,,,39494.0,Oceanic
2022-05-21,213.0,St. Barth,4611,,6.0,,,,,,464163.0,604.0,78646.0,7916851.0,9934.0,2.0,1656.0,0.0,,,417053.0,Unknown
2022-05-21,214.0,Anguilla,3116,,9.0,,3042.0,,65.0,4.0,204261.0,590.0,51382.0,3368207.0,15255.0,5.0,1695.0,0.0,,,4261.0,North America
2022-05-21,215.0,Kiribati,3098,,13.0,,2602.0,,483.0,3.0,25207.0,106.0,,,122902.0,40.0,9454.0,,,,3930.0,Oceanic
2022-05-21,216.0,Saint Pierre Miquelon,2748,,1.0,,2449.0,,298.0,1.0,478662.0,174.0,23787.0,4143355.0,5741.0,2.0,5741.0,0.0,,,51907.0,Unknown
2022-05-21,217.0,Falkland Islands,1512,,,,,,,,411877.0,,8632.0,2351403.0,3671.0,2.0,,0.0,,,378099.0,South America
2022-05-21,218.0,Montserrat,915,,4.0,,749.0,,162.0,,183073.0,800.0,12010.0,2402961.0,4998.0,5.0,1250.0,0.0,,,32413.0,North America
2022-05-21,219.0,Diamond Princess,712,,13.0,,699.0,,0.0,,,,,,,,,,,,,Unknown
2022-05-21,220.0,Wallis and Futuna,454,,7.0,,438.0,,9.0,,41774.0,644.0,20508.0,1887008.0,10868.0,24.0,1553.0,1.0,,,828.0,Oceanic
2022-05-21,221.0,Macao,82,,,,82.0,,0.0,,123.0,,5375.0,8070.0,666013.0,8122.0,,124.0,,,,Asia
2022-05-21,222.0,Vatican City,29,,,,29.0,,0.0,,36025.0,,,,805.0,28.0,,,,,,Unknown
2022-05-21,223.0,Marshall Islands,17,,,,14.0,,3.0,,284.0,,,,59943.0,3526.0,,,,,50.0,Oceanic
2022-05-21,224.0,Western Sahara,10,,1.0,,9.0,,0.0,,16.0,2.0,,,625003.0,62500.0,625003.0,,,,,Unknown
2022-05-21,225.0,MS Zaandam,9,,2.0,,7.0,,0.0,,,,,,,,,,,,,Unknown
2022-05-21,226.0,Niue,9,,,,9.0,,0.0,,5464.0,,,,1647.0,183.0,,,,,,Oceanic
2022-05-21,227.0,Nauru,8,,,,5.0,,3.0,,730.0,,,,10952.0,1369.0,,,,,274.0,Oceanic
2022-05-21,228.0,Micronesia,7,,,,1.0,,6.0,,60.0,,,,117295.0,16756.0,,,,,51.0,Oceanic
2022-05-21,229.0,Saint Helena,2,,,,2.0,,0.0,,327.0,,,,6111.0,3056.0,,,,,,Unknown
2022-05-22,,World,527614816,520677.0,6300708.0,598.0,497528918.0,688349.0,23785190.0,38056.0,67688.0,808.3,,,,,,,,,,Unknown
2022-05-22,1.0,USA,85060675,52112.0,1029015.0,37.0,81632147.0,45898.0,2399513.0,2289.0,254166.0,3075.0,1021971326.0,3053712.0,334665263.0,4.0,325.0,0.0,156.0,0.1,7170.0,North America
2022-05-22,2.0,India,43138393,2022.0,524459.0,46.0,42599102.0,2099.0,14832.0,698.0,30690.0,373.0,846797414.0,602443.0,1405606396.0,33.0,2680.0,2.0,1.0,0.03,11.0,Asia
2022-05-22,3.0,Brazil,30791220,11192.0,665680.0,23.0,29832019.0,30794.0,293521.0,8318.0,142942.0,3090.0,63776166.0,296068.0,215410601.0,7.0,324.0,3.0,52.0,0.1,1363.0,South America
2022-05-22,4.0,France,29354950,16965.0,147835.0,11.0,28542968.0,8737.0,664147.0,1173.0,447852.0,2255.0,271490188.0,4141977.0,65546044.0,2.0,443.0,0.0,259.0,0.2,10133.0,Europe
2022-05-22,5.0,Germany,26085617,3300.0,138712.0,3.0,24602500.0,26900.0,1344405.0,944.0,309477.0,1646.0,122332384.0,1451337.0,84289451.0,3.0,608.0,1.0,39.0,0.04,15950.0,Europe
2022-05-22,6.0,UK,22238715,,177977.0,,21819211.0,14713.0,241527.0,188.0,324374.0,2596.0,522526476.0,7621568.0,68558917.0,3.0,385.0,0.0,,,3523.0,Unknown
2022-05-22,7.0,Russia,18293450,4710.0,378350.0,80.0,17688903.0,5814.0,226197.0,2300.0,125253.0,2591.0,273400000.0,1871929.0,146052530.0,8.0,386.0,1.0,32.0,0.5,1549.0,Europe
2022-05-22,8.0,S. Korea,17957697,19298.0,23965.0,54.0,17371880.0,49012.0,561852.0,229.0,349695.0,467.0,15804065.0,307757.0,51352437.0,3.0,2143.0,3.0,376.0,1.0,10941.0,Unknown
2022-05-22,9.0,Italy,17247753,17945.0,165952.0,34.0,16231004.0,24528.0,850797.0,292.0,286060.0,2752.0,219432092.0,3639363.0,60294088.0,3.0,363.0,0.0,298.0,0.6,14111.0,Europe
2022-05-22,10.0,Turkey,15062281,905.0,98926.0,5.0,14959906.0,1019.0,3449.0,975.0,175038.0,1150.0,161541275.0,1877262.0,86051554.0,6.0,870.0,1.0,11.0,0.06,40.0,Asia
2022-05-22,11.0,Spain,12238073,,105947.0,,11620275.0,,511851.0,339.0,261559.0,2264.0,471036328.0,10067256.0,46788947.0,4.0,442.0,0.0,,,10940.0,Europe
2022-05-22,12.0,Vietnam,10708887,1319.0,43075.0,,9402046.0,8945.0,1263766.0,211.0,108180.0,435.0,85814176.0,866887.0,98991236.0,9.0,2298.0,1.0,13.0,,12766.0,Asia
2022-05-22,13.0,Argentina,9178795,6141.0,128825.0,7.0,8895999.0,,153971.0,300.0,199633.0,2802.0,35716069.0,776802.0,45978362.0,5.0,357.0,1.0,134.0,0.2,3349.0,South America
2022-05-22,14.0,Japan,8587421,34957.0,30292.0,37.0,8210336.0,35915.0,346793.0,92.0,68292.0,241.0,51400373.0,408763.0,125746009.0,15.0,4151.0,2.0,278.0,0.3,2758.0,Asia
2022-05-22,15.0,Netherlands,8077136,764.0,22307.0,,8010669.0,2997.0,44160.0,36.0,469426.0,1296.0,21107399.0,1226717.0,17206410.0,2.0,771.0,1.0,44.0,,2566.0,Europe
2022-05-22,16.0,Iran,7230053,312.0,141274.0,3.0,7033986.0,1774.0,54793.0,670.0,84049.0,1642.0,51877878.0,603080.0,86021530.0,12.0,609.0,2.0,4.0,0.03,637.0,Asia
2022-05-22,17.0,Australia,6948968,38515.0,8097.0,20.0,6563517.0,40677.0,377354.0,103.0,266671.0,311.0,71189105.0,2731930.0,26058172.0,4.0,3218.0,0.0,1478.0,0.8,14481.0,Oceanic
2022-05-22,18.0,Colombia,6099111,,139833.0,,5930545.0,,28733.0,342.0,117502.0,2694.0,34792844.0,670301.0,51906279.0,9.0,371.0,1.0,,,554.0,South America
2022-05-22,19.0,Indonesia,6052590,227.0,156522.0,3.0,5892411.0,285.0,3657.0,2771.0,21695.0,561.0,98090610.0,351603.0,278981396.0,46.0,1782.0,3.0,0.8,0.01,13.0,Asia
2022-05-22,20.0,Poland,6005531,95.0,116268.0,,5335250.0,12.0,554013.0,981.0,159009.0,3078.0,36282083.0,960646.0,37768404.0,6.0,325.0,1.0,3.0,,14669.0,Europe
2022-05-22,21.0,Mexico,5757740,1018.0,324740.0,28.0,5053051.0,300.0,379949.0,4798.0,43789.0,2470.0,15897804.0,120906.0,131488897.0,23.0,405.0,8.0,8.0,0.2,2890.0,North America
2022-05-22,22.0,Ukraine,5011304,371.0,108533.0,5.0,,,,177.0,115900.0,2510.0,19521252.0,451482.0,43238126.0,9.0,398.0,2.0,9.0,0.1,19537.0,Europe
2022-05-22,23.0,Malaysia,4491320,1817.0,35643.0,2.0,4429166.0,6551.0,26511.0,40.0,135491.0,1075.0,59578095.0,1797310.0,33148481.0,7.0,930.0,1.0,55.0,0.06,800.0,Asia
2022-05-22,24.0,Thailand,4411494,4739.0,29749.0,31.0,4325956.0,7391.0,55789.0,1496.0,62904.0,424.0,17270775.0,246266.0,70130461.0,16.0,2357.0,4.0,68.0,0.4,796.0,Asia
2022-05-22,25.0,Austria,4233430,1950.0,18347.0,4.0,4169371.0,3248.0,45712.0,45.0,465040.0,2015.0,186381345.0,20473891.0,9103367.0,2.0,496.0,0.0,214.0,0.4,5021.0,Europe
2022-05-22,26.0,Belgium,4141092,2170.0,31702.0,9.0,3984116.0,4682.0,125274.0,105.0,354400.0,2713.0,33947485.0,2905269.0,11684799.0,3.0,369.0,0.0,186.0,0.8,10721.0,Europe
2022-05-22,27.0,Israel,4121326,704.0,10827.0,,4096572.0,1915.0,13927.0,150.0,441918.0,1161.0,41373364.0,4436346.0,9326000.0,2.0,861.0,0.0,75.0,,1493.0,Asia
2022-05-22,28.0,Portugal,4066674,,22583.0,,,,,61.0,401028.0,2227.0,42276350.0,4169011.0,10140618.0,2.0,449.0,0.0,,,115172.0,Europe
2022-05-22,29.0,South Africa,3929872,3220.0,100933.0,2.0,3739543.0,,89396.0,192.0,64722.0,1662.0,25069012.0,412865.0,60719678.0,15.0,602.0,2.0,53.0,0.03,1472.0,Africa
2022-05-22,30.0,Czechia,3918066,85.0,40269.0,1.0,3875738.0,585.0,2059.0,5.0,364591.0,3747.0,55364483.0,5151877.0,10746468.0,3.0,267.0,0.0,8.0,0.09,192.0,Europe
2022-05-22,31.0,Canada,3846998,1052.0,40679.0,2.0,3516903.0,1484.0,289416.0,370.0,100269.0,1060.0,61679093.0,1607625.0,38366593.0,10.0,943.0,1.0,27.0,0.05,7543.0,North America
2022-05-22,32.0,Philippines,3688941,191.0,60455.0,,3626234.0,196.0,2252.0,480.0,32839.0,538.0,30014296.0,267190.0,112333137.0,30.0,1858.0,4.0,2.0,,20.0,Asia
2022-05-22,33.0,Switzerland,3649176,736.0,13948.0,,3575999.0,4044.0,59229.0,71.0,415905.0,1590.0,20991820.0,2392488.0,8774054.0,2.0,629.0,0.0,84.0,,6750.0,Europe
